arrival_time;stop_id;stop_sequence
09:02;87141002;11
08:32;87192039;0
08:45;87192468;1
08:52;87141820;2
09:11;87141002;3
07:39;87192039;0
07:46;87192401;1
07:51;87192427;2
07:57;87192468;3
08:01;87192476;4
08:05;87141820;5
08:11;87141812;6
08:15;87141804;7
08:18;87141796;8
08:22;87141788;9
08:25;87141077;10
08:32;87141002;11
08:39;87192039;0
08:47;87192401;1
08:52;87192427;2
08:57;87192468;3
09:02;87192476;4
09:06;87141820;5
09:12;87141812;6
09:15;87141804;7
09:18;87141796;8
09:22;87141788;9
09:25;87141077;10
09:32;87141002;11
09:02;87192039;0
09:15;87192468;1
09:22;87141820;2
09:41;87141002;3
08:32;87192039;0
08:45;87192468;1
08:52;87141820;2
09:11;87141002;3
08:39;87192039;0
08:47;87192401;1
08:52;87192427;2
08:57;87192468;3
09:01;87192476;4
09:05;87141820;5
09:11;87141812;6
09:15;87141804;7
09:18;87141796;8
09:22;87141788;9
09:25;87141077;10
09:32;87141002;11
16:39;87192039;0
16:46;87192401;1
16:50;87192419;2
16:54;87192427;3
16:59;87192468;4
17:03;87192476;5
17:09;87141820;6
17:15;87141812;7
17:19;87141804;8
17:25;87141788;9
17:28;87141077;10
17:35;87141002;11
13:02;87192039;0
13:15;87192468;1
13:22;87141820;2
13:40;87141002;3
06:02;87192039;0
06:16;87192468;1
06:23;87141820;2
06:41;87141002;3
16:32;87192039;0
16:46;87192468;1
16:53;87141820;2
17:11;87141002;3
17:02;87192039;0
17:15;87192468;1
17:22;87141820;2
17:40;87141002;3
14:02;87192039;0
14:15;87192468;1
14:22;87141820;2
14:40;87141002;3
19:34;87192039;0
19:48;87192468;1
19:55;87141820;2
20:13;87141002;3
16:09;87192039;0
16:16;87192401;1
16:19;87192419;2
16:23;87192427;3
16:28;87192468;4
16:35;87141820;5
16:41;87141812;6
16:46;87141796;7
16:50;87141788;8
16:53;87141077;9
16:56;87141085;10
17:02;87141002;11
06:39;87192039;0
06:47;87192401;1
06:51;87192427;2
06:56;87192468;3
07:00;87192476;4
07:05;87141820;5
07:11;87141812;6
07:15;87141804;7
07:18;87141796;8
07:22;87141788;9
07:25;87141077;10
07:32;87141002;11
15:32;87192039;0
15:46;87192468;1
15:53;87141820;2
16:11;87141002;3
07:09;87192039;0
07:16;87192401;1
07:20;87192419;2
07:23;87192427;3
07:28;87192468;4
07:35;87141820;5
07:40;87141812;6
07:46;87141796;7
07:50;87141788;8
07:53;87141077;9
07:56;87141085;10
08:02;87141002;11
12:39;87192039;0
12:45;87192401;1
12:48;87192419;2
12:52;87192427;3
12:57;87192468;4
13:01;87192476;5
13:06;87141820;6
13:12;87141812;7
13:16;87141804;8
13:22;87141788;9
13:25;87141077;10
13:33;87141002;11
06:09;87192039;0
06:17;87192401;1
06:20;87192419;2
06:23;87192427;3
06:28;87192468;4
06:35;87141820;5
06:41;87141812;6
06:46;87141796;7
06:49;87141788;8
06:52;87141077;9
06:56;87141085;10
07:02;87141002;11
16:02;87192039;0
16:15;87192468;1
16:22;87141820;2
16:40;87141002;3
15:39;87192039;0
15:45;87192401;1
15:49;87192419;2
15:52;87192427;3
15:57;87192468;4
16:02;87192476;5
16:07;87141820;6
16:12;87141812;7
16:16;87141804;8
16:22;87141788;9
16:24;87141077;10
16:32;87141002;11
19:14;87192039;0
19:18;87192070;1
19:21;87192088;2
19:27;87191106;3
19:31;87191114;4
19:37;87191130;5
19:43;87191007;6
16:15;87192039;0
16:19;87192070;1
16:21;87192088;2
16:26;87191106;3
16:30;87191114;4
16:36;87191130;5
16:42;87191007;6
08:13;87192039;0
08:17;87192070;1
08:19;87192088;2
08:24;87191106;3
08:28;87191114;4
08:34;87191130;5
08:42;87191007;6
09:03;87192039;0
09:17;87191114;1
09:23;87191130;2
09:31;87191007;3
08:13;87192039;0
08:17;87192070;1
08:19;87192088;2
08:24;87191106;3
08:28;87191114;4
08:34;87191130;5
08:42;87191007;6
06:44;87192039;0
06:48;87192070;1
06:50;87192088;2
06:55;87191106;3
06:59;87191114;4
07:05;87191130;5
07:12;87191007;6
23:16;87192039;0
23:20;87192070;1
23:22;87192088;2
23:27;87191106;3
23:31;87191114;4
23:37;87191130;5
23:44;87191007;6
07:46;87192039;0
07:50;87192070;1
07:52;87192088;2
07:57;87191106;3
08:01;87191114;4
08:10;87191007;5
09:46;87192039;0
09:50;87192070;1
09:52;87192088;2
09:57;87191106;3
10:01;87191114;4
10:07;87191130;5
10:13;87191007;6
19:46;87192039;0
19:50;87192070;1
19:52;87192088;2
19:57;87191106;3
20:01;87191114;4
20:07;87191130;5
20:13;87191007;6
20:33;87192039;0
20:44;87191114;1
20:49;87191130;2
20:55;87191007;3
18:46;87192039;0
18:50;87192070;1
18:52;87192088;2
18:57;87191106;3
19:01;87191114;4
19:07;87191130;5
19:13;87191007;6
19:33;87192039;0
19:44;87191114;1
19:49;87191130;2
19:55;87191007;3
21:46;87192039;0
21:50;87192070;1
21:52;87192088;2
21:57;87191106;3
22:01;87191114;4
22:07;87191130;5
22:13;87191007;6
22:46;87192039;0
22:50;87192070;1
22:52;87192088;2
22:57;87191106;3
23:01;87191114;4
23:07;87191130;5
23:13;87191007;6
20:46;87192039;0
20:50;87192070;1
20:52;87192088;2
20:57;87191106;3
21:01;87191114;4
21:07;87191130;5
21:13;87191007;6
21:33;87192039;0
21:44;87191114;1
21:49;87191130;2
21:55;87191007;3
17:46;87192039;0
17:50;87192070;1
17:52;87192088;2
17:58;87191106;3
18:01;87191114;4
18:07;87191130;5
18:13;87191007;6
18:31;87192039;0
18:41;87191114;1
18:46;87191130;2
18:52;87191007;3
10:42;87192039;0
10:47;87192070;1
10:49;87192088;2
10:57;87191106;3
10:59;87191098;4
11:03;87191114;5
11:08;87191130;6
11:14;87191007;7
12:46;87192039;0
12:50;87192070;1
12:52;87192088;2
12:58;87191106;3
13:02;87191114;4
13:07;87191130;5
13:14;87191007;6
15:46;87192039;0
15:50;87192070;1
15:52;87192088;2
15:57;87191106;3
16:01;87191114;4
16:07;87191130;5
16:13;87191007;6
23:16;87192039;0
23:20;87192070;1
23:22;87192088;2
23:27;87191106;3
23:31;87191114;4
23:37;87191130;5
23:43;87191007;6
11:44;87192039;0
11:48;87192070;1
11:50;87192088;2
11:56;87191106;3
11:58;87191098;4
12:01;87191114;5
12:07;87191130;6
12:13;87191007;7
14:09;87192039;0
14:25;87191114;1
14:30;87191130;2
14:36;87191007;3
13:48;87192039;0
13:57;87192088;1
14:03;87191106;2
14:07;87191114;3
14:12;87191130;4
14:18;87191007;5
17:46;87192039;0
17:50;87192070;1
17:52;87192088;2
17:58;87191106;3
18:02;87191114;4
18:07;87191130;5
18:14;87191007;6
14:09;87192039;0
14:25;87191114;1
14:30;87191130;2
14:37;87191007;3
04:50;87192039;0
05:01;87191114;1
05:06;87191130;2
05:12;87191007;3
07:46;87192039;0
07:50;87192070;1
07:52;87192088;2
07:57;87191106;3
08:01;87191114;4
08:07;87191130;5
08:13;87191007;6
13:48;87192039;0
13:57;87192088;1
14:03;87191106;2
14:07;87191114;3
14:12;87191130;4
14:18;87191007;5
17:46;87192039;0
17:50;87192070;1
17:52;87192088;2
17:58;87191106;3
18:02;87191114;4
18:07;87191130;5
18:14;87191007;6
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:44;87191114;4
17:49;87191130;5
17:55;87191007;6
18:09;82006030;7
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:42;87191114;4
17:47;87191130;5
17:53;87191007;6
18:11;82006030;7
18:18;82002501;8
18:23;82001000;9
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:40;87191098;4
17:44;87191114;5
17:49;87191130;6
17:55;87191007;7
18:09;82006030;8
18:17;82002501;9
18:22;82001000;10
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:44;87191114;4
17:49;87191130;5
17:55;87191007;6
18:09;82006030;7
18:17;82002501;8
18:22;82001000;9
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:40;87191098;4
17:44;87191114;5
17:49;87191130;6
17:54;87191007;7
18:11;82006030;8
18:18;82002501;9
18:23;82001000;10
18:20;87141002;0
18:36;87141820;1
18:43;87192468;2
18:58;87192039;3
19:15;87191114;4
19:21;87191130;5
19:29;87191007;6
17:20;87141002;0
17:36;87141820;1
17:43;87192468;2
17:58;87192039;3
18:10;87191114;4
18:15;87191130;5
18:22;87191007;6
06:50;87141002;0
07:06;87141820;1
07:13;87192468;2
07:27;87192039;3
07:40;87191114;4
07:45;87191130;5
07:52;87191007;6
06:20;87141002;0
06:36;87141820;1
06:43;87192468;2
06:56;87192039;3
07:11;87191114;4
07:16;87191130;5
07:22;87191007;6
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:40;87191114;4
17:45;87191130;5
17:52;87191007;6
16:50;87141002;0
17:06;87141820;1
17:13;87192468;2
17:28;87192039;3
17:40;87191098;4
17:44;87191114;5
17:49;87191130;6
17:55;87191007;7
07:20;87141002;0
07:36;87141820;1
07:43;87192468;2
07:57;87192039;3
08:11;87191114;4
08:16;87191130;5
08:22;87191007;6
07:50;87141002;0
08:06;87141820;1
08:13;87192468;2
08:27;87192039;3
08:42;87191114;4
08:47;87191130;5
08:53;87191007;6
23:49;87191007;0
24:01;87191163;1
24:25;82006030;2
24:40;82001000;3
11:18;87191007;0
11:24;87191163;1
11:34;82006030;2
11:45;82001000;3
15:36;87191007;0
15:41;87191163;1
15:51;82006030;2
16:03;82001000;3
08:06;87191007;0
08:12;87191163;1
08:21;82006030;2
08:33;82001000;3
17:57;87191007;0
18:09;82006030;1
18:17;82002501;2
18:22;82001000;3
17:55;87191007;0
18:11;82006030;1
18:18;82002501;2
18:23;82001000;3
16:17;87191007;0
16:24;87191163;1
16:34;82006030;2
16:45;82001000;3
23:47;87191007;0
23:54;87191163;1
24:04;82006030;2
24:15;82001000;3
12:17;87191007;0
12:24;87191163;1
12:34;82006030;2
12:45;82001000;3
20:17;87191007;0
20:24;87191163;1
20:34;82006030;2
20:45;82001000;3
13:17;87191007;0
13:24;87191163;1
13:34;82006030;2
13:45;82001000;3
17:36;87191007;0
17:42;87191163;1
17:51;82006030;2
18:03;82001000;3
18:06;87191007;0
18:12;87191163;1
18:21;82006030;2
18:33;82001000;3
18:57;87191007;0
19:09;82006030;1
19:17;82002501;2
19:22;82001000;3
18:17;87191007;0
18:23;87191163;1
18:34;82006030;2
18:45;82001000;3
08:16;87191007;0
08:22;87191163;1
08:34;82006030;2
08:45;82001000;3
08:47;87191007;0
08:54;87191163;1
09:04;82006030;2
09:15;82001000;3
08:58;87191007;0
09:10;82006030;1
09:17;82002501;2
09:22;82001000;3
08:56;87191007;0
09:11;82006030;1
09:18;82002501;2
09:23;82001000;3
05:19;87191007;0
05:25;87191163;1
05:34;82006030;2
05:45;82001000;3
18:54;87191007;0
19:09;82006030;1
19:17;82002501;2
19:22;82001000;3
09:36;87191007;0
09:42;87191163;1
09:51;82006030;2
10:03;82001000;3
16:47;87191007;0
16:54;87191163;1
17:04;82006030;2
17:15;82001000;3
06:58;87191007;0
07:09;82006030;1
07:17;82002501;2
07:22;82001000;3
07:06;87191007;0
07:11;87191163;1
07:21;82006030;2
07:33;82001000;3
07:36;87191007;0
07:42;87191163;1
07:51;82006030;2
08:03;82001000;3
07:34;87191007;0
07:42;87191163;1
07:51;82006030;2
08:03;82001000;3
10:17;87191007;0
10:23;87191163;1
10:34;82006030;2
10:45;82001000;3
16:06;87191007;0
16:12;87191163;1
16:21;82006030;2
16:33;82001000;3
08:17;87191007;0
08:23;87191163;1
08:34;82006030;2
08:45;82001000;3
07:17;87191007;0
07:24;87191163;1
07:34;82006030;2
07:45;82001000;3
17:04;87191007;0
17:10;87191130;1
17:15;87191114;2
17:27;87192039;3
17:46;87192468;4
17:53;87141820;5
18:11;87141002;6
13:04;87191007;0
13:10;87191130;1
13:15;87191114;2
13:29;87192039;3
13:45;87192468;4
13:52;87141820;5
14:11;87141002;6
12:04;87191007;0
12:10;87191130;1
12:16;87191114;2
12:29;87192039;3
12:46;87192468;4
12:53;87141820;5
13:11;87141002;6
14:04;87191007;0
14:10;87191130;1
14:15;87191114;2
14:29;87192039;3
14:45;87192468;4
14:52;87141820;5
15:11;87141002;6
21:04;87191007;0
21:10;87191130;1
21:15;87191114;2
21:27;87192039;3
21:45;87192468;4
21:56;87141820;5
22:13;87141002;6
10:06;87191007;0
10:11;87191130;1
10:16;87191114;2
10:29;87192039;3
10:46;87192468;4
10:53;87141820;5
11:11;87141002;6
18:04;87191007;0
18:10;87191130;1
18:15;87191114;2
18:27;87192039;3
18:46;87192468;4
18:53;87141820;5
19:11;87141002;6
09:04;87191007;0
09:10;87191130;1
09:15;87191114;2
09:27;87192039;3
09:45;87192468;4
09:52;87141820;5
10:11;87141002;6
08:04;87191007;0
08:10;87191130;1
08:15;87191114;2
08:27;87192039;3
08:45;87192468;4
08:52;87141820;5
09:11;87141002;6
07:06;87191007;0
07:11;87191130;1
07:16;87191114;2
07:27;87192039;3
07:46;87192468;4
07:53;87141820;5
08:11;87141002;6
07:06;87191007;0
07:11;87191130;1
07:16;87191114;2
07:27;87192039;3
07:48;87192468;4
07:55;87141820;5
08:12;87141002;6
07:06;87191007;0
07:11;87191130;1
07:16;87191114;2
07:27;87192039;3
07:46;87192468;4
07:53;87141820;5
08:11;87141002;6
07:38;87191007;0
07:43;87191130;1
07:49;87191114;2
08:02;87192039;3
08:16;87192468;4
08:22;87141820;5
08:40;87141002;6
17:07;87191007;0
17:12;87191130;1
17:17;87191114;2
17:29;87192039;3
17:46;87192468;4
17:53;87141820;5
18:11;87141002;6
06:04;87191007;0
06:10;87191130;1
06:15;87191114;2
06:27;87192039;3
06:46;87192468;4
06:53;87141820;5
07:11;87141002;6
07:38;87191007;0
07:43;87191130;1
07:48;87191114;2
08:00;87192039;3
08:15;87192468;4
08:22;87141820;5
08:40;87141002;6
16:05;87191007;0
16:10;87191130;1
16:15;87191114;2
16:27;87192039;3
16:45;87192468;4
16:52;87141820;5
17:11;87141002;6
15:04;87191007;0
15:10;87191130;1
15:15;87191114;2
15:27;87192039;3
15:45;87192468;4
15:52;87141820;5
16:11;87141002;6
22:04;87191007;0
22:10;87191130;1
22:15;87191114;2
22:27;87192039;3
22:45;87192468;4
22:52;87141820;5
23:11;87141002;6
07:02;87191007;0
07:07;87191130;1
07:13;87191114;2
07:17;87191106;3
07:24;87192088;4
07:27;87192070;5
07:32;87192039;6
07:46;87192468;7
07:53;87141820;8
08:11;87141002;9
20:04;87191007;0
20:10;87191130;1
20:15;87191114;2
20:27;87192039;3
20:45;87192468;4
20:52;87141820;5
21:11;87141002;6
19:03;87191007;0
19:08;87191130;1
19:15;87191114;2
19:27;87192039;3
19:46;87192468;4
19:53;87141820;5
20:11;87141002;6
15:49;87182063;0
15:53;87182071;1
15:56;87182089;2
16:02;87182105;3
16:05;87182113;4
16:09;87181016;5
16:12;87182139;6
16:15;87187930;7
16:20;85000109;8
16:19;87182063;0
16:23;87182071;1
16:26;87182089;2
16:32;87182105;3
16:35;87182113;4
16:39;87181016;5
16:42;87182139;6
16:45;87187930;7
16:50;85000109;8
15:19;87182063;0
15:23;87182071;1
15:26;87182089;2
15:32;87182105;3
15:35;87182113;4
15:39;87181016;5
15:42;87182139;6
15:45;87187930;7
15:50;85000109;8
07:19;87182063;0
07:23;87182071;1
07:26;87182089;2
07:32;87182105;3
07:35;87182113;4
07:39;87181016;5
07:42;87182139;6
07:45;87187930;7
07:50;85000109;8
17:19;87182063;0
17:23;87182071;1
17:26;87182089;2
17:32;87182105;3
17:35;87182113;4
17:39;87181016;5
17:42;87182139;6
17:45;87187930;7
17:50;85000109;8
06:19;87182063;0
06:23;87182071;1
06:26;87182089;2
06:32;87182105;3
06:35;87182113;4
06:39;87181016;5
06:42;87182139;6
06:45;87187930;7
06:50;85000109;8
06:49;87182063;0
06:53;87182071;1
06:56;87182089;2
07:02;87182105;3
07:05;87182113;4
07:09;87181016;5
07:12;87182139;6
07:15;87187930;7
07:20;85000109;8
16:49;87182063;0
16:53;87182071;1
16:56;87182089;2
17:02;87182105;3
17:05;87182113;4
17:09;87181016;5
17:12;87182139;6
17:15;87187930;7
17:20;85000109;8
07:49;87182063;0
07:53;87182071;1
07:56;87182089;2
08:02;87182105;3
08:05;87182113;4
08:09;87181016;5
08:12;87182139;6
08:15;87187930;7
08:20;85000109;8
11:19;87182063;0
11:23;87182071;1
11:26;87182089;2
11:32;87182105;3
11:35;87182113;4
11:39;87181016;5
11:42;87182139;6
11:45;87187930;7
11:50;85000109;8
08:21;87182063;0
08:26;87182071;1
08:28;87182089;2
08:34;87182105;3
08:38;87182113;4
08:42;87181016;5
08:45;87182139;6
08:48;87187930;7
08:53;85000109;8
09:22;87182063;0
09:26;87182071;1
09:29;87182089;2
09:35;87182105;3
09:38;87182113;4
09:42;87181016;5
09:45;87182139;6
09:48;87187930;7
09:53;85000109;8
09:19;87182063;0
09:23;87182071;1
09:26;87182089;2
09:32;87182105;3
09:35;87182113;4
09:39;87181016;5
09:42;87182139;6
09:45;87187930;7
09:50;85000109;8
13:20;87182063;0
13:25;87182071;1
13:27;87182089;2
13:33;87182105;3
13:36;87182113;4
13:40;87181016;5
13:43;87182139;6
13:46;87187930;7
13:52;85000109;8
14:19;87182063;0
14:23;87182071;1
14:26;87182089;2
14:32;87182105;3
14:35;87182113;4
14:39;87181016;5
14:42;87182139;6
14:45;87187930;7
14:50;85000109;8
12:19;87182063;0
12:23;87182071;1
12:26;87182089;2
12:32;87182105;3
12:35;87182113;4
12:39;87181016;5
12:42;87182139;6
12:45;87187930;7
12:50;85000109;8
08:19;87182063;0
08:23;87182071;1
08:26;87182089;2
08:32;87182105;3
08:35;87182113;4
08:39;87181016;5
08:42;87182139;6
08:45;87187930;7
08:50;85000109;8
17:49;87182063;0
17:53;87182071;1
17:56;87182089;2
18:02;87182105;3
18:05;87182113;4
18:09;87181016;5
18:12;87182139;6
18:15;87187930;7
18:20;85000109;8
04:59;87182063;0
05:03;87182071;1
05:06;87182089;2
05:12;87182105;3
05:15;87182113;4
05:19;87181016;5
05:22;87182139;6
05:25;87187930;7
05:30;85000109;8
19:49;87182063;0
19:53;87182071;1
19:56;87182089;2
20:02;87182105;3
20:05;87182113;4
20:09;87181016;5
20:12;87182139;6
20:15;87187930;7
20:20;85000109;8
19:20;87182063;0
19:25;87182071;1
19:28;87182089;2
19:34;87182105;3
19:38;87182113;4
19:41;87181016;5
19:45;87182139;6
19:48;87187930;7
19:53;85000109;8
19:19;87182063;0
19:23;87182071;1
19:26;87182089;2
19:32;87182105;3
19:35;87182113;4
19:39;87181016;5
19:42;87182139;6
19:45;87187930;7
19:50;85000109;8
19:51;87182063;0
19:55;87182071;1
19:58;87182089;2
20:04;87182105;3
20:07;87182113;4
20:11;87181016;5
20:14;87182139;6
20:17;87187930;7
20:22;85000109;8
20:19;87182063;0
20:23;87182071;1
20:26;87182089;2
20:32;87182105;3
20:35;87182113;4
20:39;87181016;5
20:42;87182139;6
20:45;87187930;7
20:50;85000109;8
10:49;87182063;0
10:53;87182071;1
10:56;87182089;2
11:02;87182105;3
11:05;87182113;4
11:09;87181016;5
11:12;87182139;6
11:15;87187930;7
11:20;85000109;8
04:49;87182063;0
04:53;87182071;1
04:56;87182089;2
05:02;87182105;3
05:05;87182113;4
05:09;87181016;5
05:12;87182139;6
05:15;87187930;7
05:20;85000109;8
20:21;87182063;0
20:25;87182071;1
20:28;87182089;2
20:34;87182105;3
20:37;87182113;4
20:41;87181016;5
20:44;87182139;6
20:47;87187930;7
20:52;85000109;8
05:49;87182063;0
05:53;87182071;1
05:56;87182089;2
06:02;87182105;3
06:05;87182113;4
06:09;87181016;5
06:12;87182139;6
06:15;87187930;7
06:20;85000109;8
18:49;87182063;0
18:53;87182071;1
18:56;87182089;2
19:02;87182105;3
19:05;87182113;4
19:09;87181016;5
19:12;87182139;6
19:15;87187930;7
19:20;85000109;8
18:19;87182063;0
18:23;87182071;1
18:26;87182089;2
18:32;87182105;3
18:35;87182113;4
18:39;87181016;5
18:42;87182139;6
18:45;87187930;7
18:50;85000109;8
18:21;87182063;0
18:26;87182071;1
18:28;87182089;2
18:34;87182105;3
18:37;87182113;4
18:41;87181016;5
18:44;87182139;6
18:47;87187930;7
18:52;85000109;8
18:51;87182063;0
18:56;87182071;1
18:58;87182089;2
19:04;87182105;3
19:08;87182113;4
19:11;87181016;5
19:15;87182139;6
19:18;87187930;7
19:23;85000109;8
11:38;85000109;0
11:43;87187930;1
11:46;87182139;2
11:49;87181016;3
11:53;87182113;4
11:56;87182105;5
12:01;87182089;6
12:04;87182071;7
12:09;87182063;8
08:39;85000109;0
08:44;87187930;1
08:47;87182139;2
08:50;87181016;3
08:54;87182113;4
08:57;87182105;5
09:02;87182089;6
09:05;87182071;7
09:10;87182063;8
06:08;85000109;0
06:13;87187930;1
06:16;87182139;2
06:19;87181016;3
06:23;87182113;4
06:26;87182105;5
06:31;87182089;6
06:34;87182071;7
06:39;87182063;8
07:08;85000109;0
07:13;87187930;1
07:16;87182139;2
07:19;87181016;3
07:23;87182113;4
07:26;87182105;5
07:31;87182089;6
07:34;87182071;7
07:39;87182063;8
08:08;85000109;0
08:13;87187930;1
08:16;87182139;2
08:19;87181016;3
08:23;87182113;4
08:26;87182105;5
08:31;87182089;6
08:34;87182071;7
08:39;87182063;8
10:39;85000109;0
10:44;87187930;1
10:47;87182139;2
10:50;87181016;3
10:54;87182113;4
10:57;87182105;5
11:02;87182089;6
11:05;87182071;7
11:10;87182063;8
07:38;85000109;0
07:43;87187930;1
07:46;87182139;2
07:49;87181016;3
07:53;87182113;4
07:56;87182105;5
08:01;87182089;6
08:04;87182071;7
08:09;87182063;8
06:38;85000109;0
06:43;87187930;1
06:46;87182139;2
06:49;87181016;3
06:53;87182113;4
06:56;87182105;5
07:01;87182089;6
07:04;87182071;7
07:09;87182063;8
19:08;85000109;0
19:13;87187930;1
19:16;87182139;2
19:19;87181016;3
19:23;87182113;4
19:26;87182105;5
19:31;87182089;6
19:34;87182071;7
19:39;87182063;8
19:38;85000109;0
19:43;87187930;1
19:46;87182139;2
19:49;87181016;3
19:53;87182113;4
19:56;87182105;5
20:01;87182089;6
20:04;87182071;7
20:09;87182063;8
18:08;85000109;0
18:13;87187930;1
18:16;87182139;2
18:19;87181016;3
18:23;87182113;4
18:26;87182105;5
18:31;87182089;6
18:34;87182071;7
18:39;87182063;8
18:39;85000109;0
18:44;87187930;1
18:47;87182139;2
18:50;87181016;3
18:54;87182113;4
18:57;87182105;5
19:02;87182089;6
19:05;87182071;7
19:10;87182063;8
22:38;85000109;0
22:43;87187930;1
22:46;87182139;2
22:50;87181016;3
22:54;87182113;4
22:57;87182105;5
23:03;87182089;6
23:05;87182071;7
23:10;87182063;8
09:08;85000109;0
09:13;87187930;1
09:16;87182139;2
09:19;87181016;3
09:23;87182113;4
09:26;87182105;5
09:31;87182089;6
09:34;87182071;7
09:39;87182063;8
20:38;85000109;0
20:43;87187930;1
20:46;87182139;2
20:49;87181016;3
20:53;87182113;4
20:57;87182105;5
21:03;87182089;6
21:05;87182071;7
21:10;87182063;8
21:38;85000109;0
21:43;87187930;1
21:46;87182139;2
21:49;87181016;3
21:53;87182113;4
21:56;87182105;5
22:01;87182089;6
22:04;87182071;7
22:09;87182063;8
17:38;85000109;0
17:43;87187930;1
17:46;87182139;2
17:49;87181016;3
17:53;87182113;4
17:56;87182105;5
18:01;87182089;6
18:04;87182071;7
18:09;87182063;8
14:39;85000109;0
14:44;87187930;1
14:47;87182139;2
14:50;87181016;3
14:54;87182113;4
14:57;87182105;5
15:02;87182089;6
15:05;87182071;7
15:10;87182063;8
15:38;85000109;0
15:43;87187930;1
15:46;87182139;2
15:49;87181016;3
15:53;87182113;4
15:56;87182105;5
16:01;87182089;6
16:04;87182071;7
16:09;87182063;8
12:39;85000109;0
12:44;87187930;1
12:47;87182139;2
12:50;87181016;3
12:54;87182113;4
12:57;87182105;5
13:03;87182089;6
13:06;87182071;7
13:11;87182063;8
13:38;85000109;0
13:43;87187930;1
13:46;87182139;2
13:49;87181016;3
13:53;87182113;4
13:56;87182105;5
14:01;87182089;6
14:04;87182071;7
14:09;87182063;8
16:43;85000109;0
16:48;87187930;1
16:51;87182139;2
16:54;87181016;3
16:58;87182113;4
17:01;87182105;5
17:06;87182089;6
17:09;87182071;7
17:14;87182063;8
17:08;85000109;0
17:13;87187930;1
17:16;87182139;2
17:19;87181016;3
17:23;87182113;4
17:26;87182105;5
17:32;87182089;6
17:34;87182071;7
17:40;87182063;8
16:08;85000109;0
16:13;87187930;1
16:16;87182139;2
16:19;87181016;3
16:23;87182113;4
16:26;87182105;5
16:31;87182089;6
16:34;87182071;7
16:39;87182063;8
16:39;85000109;0
16:44;87187930;1
16:47;87182139;2
16:50;87181016;3
16:54;87182113;4
16:57;87182105;5
17:02;87182089;6
17:05;87182071;7
17:10;87182063;8
08:02;87214148;0
08:06;87214122;1
08:15;87214056;2
08:27;87182014;3
08:35;87182337;4
08:42;87182709;5
08:50;87182055;6
08:55;87182063;7
12:02;87214148;0
12:06;87214122;1
12:15;87214056;2
12:27;87182014;3
12:35;87182337;4
12:42;87182709;5
12:51;87182055;6
12:55;87182063;7
23:31;87214148;0
23:36;87214122;1
23:45;87214056;2
23:57;87182014;3
24:27;87182063;4
14:02;87214148;0
14:07;87214122;1
14:16;87214056;2
14:28;87182014;3
14:37;87182337;4
14:44;87182709;5
14:53;87182055;6
14:57;87182063;7
10:02;87214148;0
10:07;87214122;1
10:16;87214056;2
10:27;87182014;3
10:35;87182337;4
10:43;87182709;5
10:51;87182055;6
10:56;87182063;7
22:32;87214148;0
22:37;87214122;1
22:46;87214056;2
22:58;87182014;3
23:21;87182063;4
07:16;87182063;0
07:29;87182139;1
07:38;85000109;2
05:46;87182063;0
05:59;87182139;1
06:08;85000109;2
06:49;87212027;0
07:10;87214056;1
07:22;87182014;2
07:45;87182063;3
07:53;87182071;4
07:56;87182089;5
08:02;87182105;6
08:05;87182113;7
08:09;87181016;8
08:12;87182139;9
08:15;87187930;10
08:20;85000109;11
17:51;87212027;0
18:11;87214056;1
18:24;87182014;2
18:45;87182063;3
19:01;87182139;4
19:10;85000109;5
18:51;87212027;0
19:11;87214056;1
19:24;87182014;2
19:45;87182063;3
20:01;87182139;4
20:10;85000109;5
17:51;87212027;0
18:09;87214056;1
18:21;87182014;2
18:44;87182063;3
18:59;87182139;4
19:08;85000109;5
18:51;87212027;0
19:09;87214056;1
19:21;87182014;2
19:44;87182063;3
19:59;87182139;4
20:08;85000109;5
06:51;87212027;0
07:10;87214056;1
07:22;87182014;2
07:45;87182063;3
07:53;87182071;4
07:56;87182089;5
08:02;87182105;6
08:05;87182113;7
08:09;87181016;8
08:12;87182139;9
08:15;87187930;10
08:20;85000109;11
21:21;87212027;0
21:39;87214056;1
21:51;87182014;2
22:14;87182063;3
22:29;87182139;4
22:38;85000109;5
15:51;87212027;0
16:09;87214056;1
16:21;87182014;2
16:33;87182709;3
16:45;87182063;4
17:00;87182139;5
17:10;85000109;6
21:21;87212027;0
21:41;87214056;1
21:54;87182014;2
22:15;87182063;3
22:30;87182139;4
22:39;85000109;5
15:49;87212027;0
16:09;87214056;1
16:21;87182014;2
16:33;87182709;3
16:45;87182063;4
17:00;87182139;5
17:10;85000109;6
15:41;87212027;0
16:01;87214056;1
16:13;87182014;2
16:25;87182709;3
16:42;87182063;4
16:56;87182139;5
17:05;85000109;6
19:21;87212027;0
19:39;87214056;1
19:51;87182014;2
20:14;87182063;3
